lat,long,compon_n,compon_e,erro_n,erro_e
-44,-66,0.0124,-0.0008,0.0021,0.0015
-44,-65,0.0123,-0.0004,0.0019,0.0018
-45,-75,0.0119,0.0024,0.0004,0.0009
-45,-74,0.012,0.0023,0.0004,0.0009
-45,-73,0.0121,0.0021,0.0004,0.0009
-45,-72,0.0122,0.0021,0.0004,0.0009
-45,-71,0.0123,0.0019,0.0004,0.0009
-45,-70,0.0125,0.0017,0.0004,0.0009
-45,-69,0.0126,0.0016,0.0004,0.0009
-45,-68,0.0113,0.001,0.0015,0.0014
-45,-67,0.0112,0.0007,0.0015,0.0013
-45,-66,0.0111,0.0004,0.0015,0.0013
-45,-65,0.0128,0.0002,0.0017,0.0019
-46,-74,0.0121,0.0032,0.0006,0.0006
-46,-73,0.0121,0.0031,0.0006,0.0006
-46,-72,0.0122,0.0029,0.0006,0.0006
-46,-71,0.0123,0.0028,0.0006,0.0006
-46,-70,0.0126,0.0026,0.0006,0.0006
-46,-69,0.0127,0.0025,0.0006,0.0006
-46,-68,0.0128,0.0023,0.0006,0.0006
-46,-67,0.0116,0.0014,0.0018,0.0016
-46,-66,0.0115,0.0011,0.0018,0.0016
-47,-75,0.012,0.0035,0.0006,0.0006
-47,-74,0.0121,0.0033,0.0006,0.0006
-47,-73,0.0122,0.0032,0.0006,0.0006
-47,-72,0.0127,0.0032,0.0009,0.0006
-47,-71,0.0129,0.0031,0.0009,0.0006
-47,-70,0.0133,0.0033,0.0011,0.0003
-47,-69,0.0134,0.0032,0.0011,0.0003
-47,-68,0.0135,0.003,0.0011,0.0003
-47,-67,0.0136,0.0029,0.0011,0.0003
-47,-66,0.0126,0.0016,0.0024,0.0018
-47,-65,0.0126,0.0014,0.0024,0.0018
-48,-75,0.0127,0.0042,0.0011,0.0003
-48,-74,0.0128,0.0041,0.0011,0.0003
-48,-73,0.0129,0.0039,0.0011,0.0003
-48,-72,0.013,0.0038,0.0011,0.0003
-48,-71,0.0131,0.0036,0.0011,0.0003
-48,-70,0.0133,0.0035,0.0011,0.0003
-48,-69,0.0134,0.0033,0.0011,0.0003
-48,-68,0.0142,0.0034,0.0016,0.0004
-48,-67,0.0143,0.0032,0.0016,0.0004
-48,-66,0.015,0.0032,0.0012,0.0003
-48,-65,0.0151,0.0031,0.0012,0.0003
-49,-75,0.0127,0.0043,0.0011,0.0003
-49,-74,0.0128,0.0042,0.0011,0.0003
-49,-73,0.0136,0.0042,0.0015,0.0004
-49,-72,0.0138,0.0041,0.0015,0.0003
-49,-71,0.0145,0.0041,0.0012,0.0003
-49,-70,0.0147,0.004,0.0012,0.0003
-49,-69,0.0148,0.0038,0.0012,0.0003
-49,-68,0.0149,0.0037,0.0012,0.0003
-49,-67,0.015,0.0035,0.0012,0.0003
-50,-75,0.014,0.0052,0.001,0.0007
-50,-74,0.0142,0.0047,0.0012,0.0003
-50,-73,0.0143,0.0045,0.0012,0.0003
-50,-72,0.0144,0.0044,0.0012,0.0003
-50,-71,0.0145,0.0042,0.0012,0.0003
-50,-70,0.0147,0.0041,0.0012,0.0003
-50,-69,0.0148,0.0039,0.0012,0.0003
-50,-68,0.0149,0.0038,0.0012,0.0003
-51,-75,0.0145,0.0056,0.0008,0.0007
-51,-74,0.0146,0.0054,0.0008,0.0007
-51,-73,0.0147,0.0053,0.0008,0.0007
-51,-72,0.0148,0.0051,0.0008,0.0007
-51,-71,0.0149,0.0049,0.0008,0.0007
-51,-70,0.0151,0.0048,0.0008,0.0007
-51,-69,0.0152,0.0046,0.0008,0.0007
-52,-74,0.0146,0.0055,0.0008,0.0007
-52,-73,0.0147,0.0054,0.0008,0.0007
-52,-72,0.0148,0.0052,0.0008,0.0007
-52,-71,0.0149,0.0051,0.0008,0.0007
-52,-70,0.0148,0.0054,0.001,0.0006
-52,-69,0.0149,0.0052,0.001,0.0006
-53,-74,0.0141,0.0074,0.001,0.0023
-53,-73,0.0142,0.0074,0.001,0.0023
-53,-72,0.0142,0.0072,0.0009,0.0022
-53,-71,0.0146,0.0057,0.001,0.0006
-53,-70,0.0148,0.0055,0.001,0.0006
-53,-69,0.0149,0.0053,0.001,0.0006
-53,-68,0.015,0.0052,0.001,0.0006
-54,-73,0.0136,0.0081,0.0002,0.0023
-54,-72,0.0138,0.0079,0.0002,0.0023
-54,-71,0.0139,0.0078,0.0002,0.0023
-54,-70,0.0141,0.0076,0.0002,0.0023
-54,-69,0.0141,0.0075,0.0002,0.0023
-54,-68,0.0142,0.0073,0.0002,0.0023
-54,-67,0.0143,0.0071,0.0002,0.0023
-55,-71,0.0138,0.0079,0.0002,0.0023
-55,-70,0.014,0.0077,0.0002,0.0023
-55,-69,0.014,0.0076,0.0002,0.0023
-55,-68,0.0141,0.0074,0.0002,0.0023
-55,-67,0.0143,0.0072,0.0002,0.0023
-55,-66,0.0143,0.007,0.0002,0.0023
